label,review
1,给哥留几本，送轮子~[亲亲]
1,准麻麻关注一下，宝宝出来的过程很美很轻松，可以解压[哈哈][哈哈]@FORKISS孕妈妈俱乐部
0,两个两个~！[抓狂][抓狂]
0,#蓝泡泡蛇年环游记#今天已经初七了[衰]只有松花江的温度能表示我现在的心情！为熟么！春节你要离我而去！我不要和你分开啊！话说你现在是在家享受7+2还是已经在悲催的归途列车上？ 我在:http://t.cn/zY6knjQ
1,来个英伦味道的复古风，很不错吧~[爱你]大衣：Zara ；针织衫：Chloé ；半身裙：Acne Fine；平底鞋：Zara；太阳镜：AKIRA；手表：Mougin & Piquard for J.Crew ！【私享穿衣顾问微信：FashionTalent33 】
0,好温暖，再一次要哭了[泪]//@霜华是我: 卡片很漂亮，字也很好看，很令人感动！@晶晶小普 @初夏的格子碎片 @小熊饼干搓搓 @-4度湖下沉睡 //@鹤霸?_?: 正能量//@啊圈圈: 眼泪一下子就出来了，以前在徐家汇上班的时候一号线有个老奶奶收报纸，每次?她都会很友善的说谢谢//@ssooddaa: 好温暖[泪]
0,刘翔不被古巴那罗伯斯碰两下，就应该是金牌。仔细看一下，慢镜头。 [抓狂] [晕] 那个美国小将还是没刘翔快，不过到终点前脖子倒是伸得比乌龟长。 http://t.cn/aue2ed
0,好感动[泪][泪][泪] //@竹本兔: 太！！赞！！了！！ //@丁丁张:皮卡，狗生需要揭穿。
0,给自己和所有开车的朋友提个醒 //@喜欢向日葵的昂扬: @超--友爱  //@瀚海观鱼: 开车的要注意啦 //@by_左手: @美图摄影日记-张千里 //@好好公主妈咪:打电话也不行啊[泪]// @V快乐大姐V :  @Yvonne的妈咪
1,昨晚和一群孩子王头领们的聚餐!恭喜我的好姐姐们在各自领域优秀的表现!我爱大家![爱你][爱你][爱你]
1,鸡总@北京原乡农场CEO 说他会很安全，因为他不会开车，骑摩托车绝对不会遇到玻璃打不开被困在里面的情况//@山地??:如果你会开车，恰恰又买了车，又正好出行的时候赶上暴雨（尤其在帝都），那么你必须学会游泳~[哈哈] //@走路的小米扎: //@callina涓:@SEM-老朱 /
0,美腻！为了看你我都没顾上吃早饭和午饭，就吃了半个橙子。一会要是有个白羽绒服的傻姑娘喊文怡最美丽的的话，不用犹豫了，那奏是我！长这么大没追过星，没去过演唱会没买过正版盘，为了你，我从城东跑到城西，奏为了送给你两块我自己做的手工皂。[泪][泪][泪]
1,我好饿，请给我个薄面。//@Vin辉: [偷笑] //@CCTV1青年中国说:找工作呢，最要紧的就是开心啦，饿不饿，小Q给你煮碗面吃……[爱你]
0,微信、微博、QQ和找你妹，每天一个都不能少[晕] 我在:http://t.cn/zYH2K0e
0,回复@小河马-MAX:不加盟的，永远不加。这个说了无数次了[抓狂][抓狂]//@小河马-MAX:让不让加盟你说 不让 我就坐你店里吃去了可
0,去超市补给，见到这么多没有三聚氰胺的奶，真想都搬回天朝啊！[抓狂] 每大桶还不到4刀！这个气啊！美帝，啥时候解放我们来啊！[抓狂] 错了，我们去解放美帝啊！[偷笑] 我在:http://t.cn/zjegePU
0,顶碗舞，演员们都挺辛苦//@苏小笼: 啊哈哈～昨天看“新娘”领顶碗舞的时候我真想冲下去，到前面站着看啊[抓狂]
0,//@蓝凤凰刘蔷: 中国之象。一万声叹息。//@赵薇:[晕]
0,第一天开车上班，三环走走停停……各种紧张[抓狂]
1,[吃惊] //@刘春:[吃惊] //@石小杰微博:肯定惊呆了这钱真赔不起呀![泪] //@痴鹿:?吓的[哈哈][嘻嘻]@Jing果儿 @石小杰微博 @勤劳的小黏糕
0,好久没练瑜珈，今天去上了一节课，当做到撑拉动作时，教练指着我说，哎哎哎，那位同学，你不要做了，你就这么趴着就行，趴着就行！。。。太伤人了[泪]好歹我也是练过的[泪]
0,回复@小五阿哥的深宫生活:谦虚啊[围观] //@小五阿哥的深宫生活:唉，这个视角 我是学不来了[泪] //@小虎同学tiger:呵呵，那是那是[嘻嘻]  //@zheng小海南:我是小海南，我?海南代言。  //@三亚天涯国际青年旅舍:老海南的味道[心]
1,[呵呵]//@Incredible诚: @Olivia琬越Xi 上微博了啊 //@重庆旅游:#带着微博去南岸#南岸闹市中还有很多象这样很有情调的地方。在@邓丽君主题音乐餐厅酒吧 听着老歌吃着美食，还有一群新结识的朋友。大伙儿又饿了吗？[哈哈]
1,#高级定制#   手镯定制系列...亲们最喜欢的手镯都在这里了...[爱你][爱你]自个儿挑吧！[哈哈][哈哈][哈哈]
0,哪边来的妖怪啊//@东边的狮子: 我也想死 //@黄珊sara_宫媛:我想说看了我想shi啊[泪]
1,哈哈，我有带咖啡豆，可以闻闻[哈哈][哈哈]//@园区里的张民旭:回想咖啡美味，镇镇神[哈哈]
0,因为离家近且觉得品牌还算值得信赖故办了长期洗车卡，去年之前还算好，今年开始基本每次来洗车至少会发生一次机械故障，洗车的队伍排成长龙，我想问一下 @爱义行 ，你们除了每次＂热心＂的提醒车主换轮胎、换刹车片等等，洗车的机器就不能彻底的检修一下嘛？@爱义行 万柳桥店！[怒]
0,全球最大中文搜索引擎百度旗下的百度分享[衰]，下次争取把冗长的定语去掉[挖鼻屎]
0,高级黑！[衰][衰][衰]//@力合光电孙越非Joseph:欢乐多 //@阳光时评:乐评啊乐评
1,[哈哈]有意思，真是愤青啊 //@BOWEN628: 如此愤青语言还配自称经济学家!
0,[弱][弱][弱] //@石小杰微博: 抽Y儿媳妇!不是人的东西[怒骂]
1,这个快餐绝对是等人的好地方！[哈哈]我在这里:#银座MALL# http://t.cn/SVKs60
1,这个不错//@许汉波: 不会吧，又是征婚帖？小弟快回北京了。//@王利群: 征婚帖，估计微博里能找到[哈哈]
0,还真有犯人可以游过来[抓狂]大鲨鱼好多
0,#自驾中国365#之#电水壶#-2。下半程首站山东德州，住下来才发现我把电水壶的底座留在了家里。[泪]没办法，再买一个，99元，还是美的的！一路用到了内蒙，刚刚滴！可今天到了克旗，老婆一声惊叫，底座，美的电水壶底座，落在200多公里外的赤峰了。[抓狂]NND，这辈子和这玩意儿犯相啊！老子再买一个！
1,[哈哈]OMG，原来这就是我的卡通形象啊！我正在用#美图秀秀卡通身份证#，测试地址：http://sinaurl.cn/hbJsfv  ――金刚葫芦娃？？怎么都是小孩呢？大人谁能干出这事！
0,"郁闷!昨晚被折腾一夜,必须开着电视才睡得着,关了电视就清醒,到天亮后好不容易睡沉了,闹铃响了。[晕][晕][打哈气]"
0,[心]温暖 //@_李维斯: [泪][心]温暖。。。。
1,//@作家浮石:还要看遗传基因是否足够强大以及各自的气场。鹰也许能把一窝鸡变成一群鹰；狼也许能把一群羊变成一群狼。[哈哈] //@内裤都笑湿了:一则故事，改变一生[心]
0,@雨枫书馆 #书女沙龙# 没到现场的亲们，也来看看?[鼓掌] //@晏耀飞-: 一定要好好看一看，你们是如何重口味的[转发]//@一度君华: [泪]８月３号永正分享会视频，生来就有镜头恐惧症的人伤不起。分享会确实很愉快，小图大人和一草大人都是非常随和的人，读者宝贝们也很热情（虽然说到肉戏，小伙伴都笑了
0,//@写字李华良:警察在公众场合嘴应该干净点。 //@蓝充_蓝启人art://@悠一说一: //@热事辣评: //@元芳视角:还是北京的警察牛叉[怒]送@北京平安 严查[酷]
1,[哈哈]//@俞文辉: 上 @知乎 问问吧 [呵呵]//@陈文彪BC: 知乎怎么办
1,嗲//@hktraveller: [嘻嘻]
1,老郭这本书里有好多全景大图的说[赞]这个真心牛！//@郭子鹰:我也等着你的配乐朗诵呢，你剧透关键情节我不介意。[哈哈]
0,[吃惊]还好我从来不吃//@阿武乱弹: 打电话给市政科，还有食药监，工商，对于占道经营找城管//@郝玉玲o0: 就是这家！！！哇~这次出名了呀~素鸡~@月下de幻想 //@Tsui飘飘倒数第三胖: 传说中的猫肉锅贴？@郝玉玲o0 @月下de幻想 @牛小江 //@上海头条播报：太恶心了吧。。。[怒][怒][怒]
1,写不了，，，，，[汗] //@MsAllRight:完全看不懂上海的题 //@冬至同学:我对广东的感兴趣[亲亲] //@权聆: 我觉得安徽的题目最有意思＜梯子不用时请横着放＞。 //@王元涛:不好写 //@冬至同学: 亲们有兴趣写一写吗？@王元涛 @童小谣2011 @兰楚 @指尖阳光charana [哈哈]
1,一定要看啊 //@海毅dorange:支持！@果粒橙_cyx @奥迪英杰汇 @黄珏JJ @艳子Jane  //@莫慧兰: 请大家多多指教[嘻嘻] //@车手阿B:转起! 看起!
1,我的菜，我的菜。。。[嘻嘻]
0,回复@sweet棉宝宝:南三环也禁不起大雨，平方还是太多呀。尤其拆迁区的电是隐患[衰] //@sweet棉宝宝:南三环有点大 //@胃怀天下:回复@苏格拉卡:这雨是怎么来的？目前得知西边、房山、青龙峡三个方向雨都很大，东南二环一般。北四环附近依旧平静[晕]  //@苏格拉卡:西边门这边现在下的非常大，大家注意点儿
1,#sweet little things# 还有什么比冬日的傍晚收到一枚手写明信片更令人温暖？谢谢@明媚夏天 [爱你]
1,OBA  其实kk除了#柴油皮卡#  还喜欢#概念车#。。。[委屈][亲亲]
0,你吃早餐吗？不吃？那怎么可以，不吃早餐等于慢性自杀啊啊啊！[衰]主页君最近爱上了自家意大利进口的摩宁GOOD MORNING玉米片！吃前用牛奶泡一泡，舔一舔！[哈哈]1号商城正在做团购，300+意粉已经团了，你还等谁？[馋嘴]先到先得，先抢先有[bm可爱][bm可爱]我戳>>>http://t.cn/z8IUva7
1,有朋自远方来，不亦乐乎！[哈哈]@莫啡cico @GABEE林?源 @WBC中国赛区官方微博
1,等着开功效交流大食会！糖算@陈伟丰V  滴……[哈哈][哈哈][哈哈] //@杨学彬微博:曰本酸咪咪番茄。  //@万子千红:排毒养颜，排除毒素，一身轻松！[哈哈]
0,和爸妈一起看完电影，赶上每周六的烟花，堵的伤心[泪][泪][泪][泪]
0,今天在杭州周贱贱真是妙语连珠啊。给他拍了几张照片，他盯着看了半天说，为什么我有点像蛤蟆呢?[衰]后来去灵隐寺附近的几个寺庙，都是新的且收费，他又说，凡是要寺庙的门票都坚决不去。[晕]
0,感人！[泪] //@刘栋哥哥://@何昊远: [泪]//@舒阳的微博: //@薛的峰: //@杨锦麟: 苦命的孩子，催人?下！//@Luna乱乱: [泪] //@蔡嘉育Will: [泪]//@多啦厦门: [泪]
1,回复@懒人业余餐厅:三角梅[泪]能商量点别的吗？去@懒人业余餐厅厦门店 吧，比俺的大几倍[偷笑] //@懒人业余餐厅:你要拼三角梅先拼@黄天space [哈哈] //@懒人业余餐厅:继续暴露... //@面条妈的马甲: 回复@齐大福:完。。。福姐给你暴露了[嘻嘻]  //@齐大福:三！在吃！
0,重点在于刚刚明白[泪] //@飞小鸟april:成长了多少年才刚刚明白这个道理[泪]
1,北京站?[鼓掌]久?了
1,[哈哈][哈哈][哈哈][哈哈] //@胡紫微:小学文化，通吃天下。 //@于建嵘: 不得不服啊！
1,从你的文字里我嗅出了真诚的味道[嘻嘻]不过从目前来看一切都是未知的，让我们一起期待最后的名单吧[爱你]//@烧烤学硕士:超级让人心动，并且燃烧你激情和梦想的活动，@滕飞-Ten 你最近没少跑，体力应该不错吧，@午夜的阳光奇奇 你要想去就得减肥啦，哈哈。先报个名，无论档期与否，转发是一种态度。
0,黑人也有白化病！惨遭屠戮被当异类[抓狂]一一非洲每年50多名白化病人遭杀害并肢解，大都儿童。他们被看作为异类，命运极其悲惨：巫师将其皮肤、骨骼当宝物、商人收集其器官作求财法物、渔民更相信其头发结网能捕更多鱼???[伤心]更有专门针对白化病患者猎杀的犯罪活动?@于卓 @红枫中心 @清泉浅井
1,[嘻嘻]//@老路已老:转发微博
0,回复@-不悔梦归处只恨太匆匆-:我是下午，要等到晚上9点！ //@-不悔梦归处只恨太匆匆-:我从早七点开始等，现在还没到我呢[泪] //@我是情商:我????合起?投?！
0,回复@响想-罗惠:今早已经发了一顿飙了[抓狂] //@响想-罗惠:狂骂是消火的好办法[怒骂][怒骂][怒骂]
0,什么情况？ //@南昌最美食:无意间看到一张历史图片，顿时无语……[抓狂]
1,热闹非凡，场面火爆[太开心]
1,朋友们，周末愉快！[哈哈]
1,求大图[爱你]
0,我还得叫你起床[衰]//@韩玉hany:@我是徐峥 [泪][泪][泪]我就是这样
1,漂漂无比的小佳佳，永远幸福O //@-陈小佳-:谢谢各位捧场 哈哈[可爱]
0,去拉萨的安检有专用通道[衰]
1,好赞的活动[鼓掌]
0,那请听听微博上人民骂你的民意吧?~[抓狂]//@杨扬Yael: 我呸！广泛深刻征询了民众意见？那这么长时间来，人民群众的谩骂声、抗议声，当事人的哭喊声，你们都没听到吗？符合哪些人民的意志？！哈尔滨市领导，你们能再不要脸点儿吗？你们让我恶习！[鄙视] [鄙视] [鄙视]
0,第三部啊加的话剧，谋杀启示录，不知道吓人伐[晕][晕][晕] http://t.cn/zOyWdnK
0,[衰]//@沈太玲: 央视的3.15，你妈喊你回家吃老酸奶啦！！[鄙视][鄙视]
0,回复@渐行渐远空信封:[泪]这是最悲催的事情，大家都要关注起来啊 //@渐行渐远空信封:震湖水深有30米变10米了，你不知道吧[挖鼻屎][挖鼻屎][挖鼻屎]
1,回复@主播黄锐:白驹过隙哇~~~?~驾！ //@主播黄锐:回复@youyoujill: 哈哈，那都非典之年啊，时光嗖嗖的！//@youyoujill:竹林三“闲”~~~[嘻嘻] //@主播黄锐:回复@宋日文: 介个我也有 哈哈 //@宋日文:你狠！这都有。。。
1,哈哈，失控了//@圣地大提: 太麻了，不敢拉。[哈哈] //@望京一号餐厅:鸟为什么就不拉屎那
1,如果有人晓得我的烦恼，此刻一定也在。。。赖床[嘻嘻]
0,me too[泪]//@韩娟-牧羊: 我十分想念@Veda_D_Wang [泪]//@名字有那么重要么: @韩娟-牧羊 @默默-沐沐
1,[哈哈][哈哈] //@SUBWAY青岛崂山丽达店:转发微博
1,就爱有尾巴的[爱你]
0,回复@Hilary_Li:结果砸脸上了。 //@Hilary_Li:当时最怕的就是瓶子砸脑袋上 //@王选磊:第三张的帅哥美女都是谁啊？ //@Hilary_Li: [泪]谁来拯救下希拉里的脸吧！~
1,[抱抱][抱抱][good][good][good]稀饭
0,头疼，好难受[怒]
0,感人！陪着掉几滴眼泪吧[泪]@Helena-Liu //@商芝语rebecca:[泪] //@北村:! //@杨锦麟:苦命的孩子，催人?下！ //@Luna乱乱: [泪] //@蔡嘉育Will: [泪] //@多啦厦门: [泪]
1,整六页，带你领略舌尖上的江南style，有图有文有真相[哈哈]ps.记得今儿下午4点，我在大玩家等着你哟，不见不散[酷]
0,#costa#新 金桔摩卡 [泪][泪][泪] 看来今日不适合尝新 我在这里:http://t.cn/zjcJio9
0,"看一次转一次,太TMD大SB的行为,去你妹的傻英国奥组委[怒]"
0,我也好想次[抓狂] //@涅阳小生:弱冠的小身板，哈哈，西安欢迎你@浅笑盈盈中 @英雄的COOEYBABY @?巍EVA @安庆塔影
1,大家真的好无聊阿[鼓掌] //@云在青天lemon:我能收到你们的瓶子咩 // @蓝色小时 :  @丁小杆儿     @波波夫     @云在青天lemon   哈哈，周五晚上无聊的同学好多啊～
1,[哈哈]第二点，“证人”很关键[挖鼻屎]
0,化妆师是跟曲婉婷有仇吗？那浓浓的眉毛和黑黑的眼线直接扎进了我深深的噩梦里???[泪]
1,尼玛！黄渤就是一活宝！[哈哈][哈哈][哈哈]//@环球时尚精选: 《2B青年的不醉人生》黄渤自导自演最新电影！！！青岛小哥就是能喝不服不行！
1,发现一直是读错的，前段时间被@一日一片宝丽来-ZOE 纠正了。看来学好文化很重要啊[哈哈]//@同程网: 答案揭晓：太姥山，你猜对了吗？
1,第二排的女观众都站起来说出自己的观点和爱情经历，好多表达[哈哈]
1,刚看到这里，居然把丁香看成香葱，我还想呢，一姑娘带着香葱味......还能让小伙迷恋......还真是...重口味！...可能是之前做攻略看吃的太多了吧[爱你][爱你][爱你][爱你][爱你][爱你]
1,[哈哈] //@万成韬:[哈哈] //@宋_元:[哈哈]//@草原鸟人爆炒腰花: 右?的右?！[哈哈]//@江筱湖:[哈哈] //@赵有有:有多大的恨，要扎那么多万针。
0,没错！要带防毒面具！[怒骂]
1,最喜欢他了呀[激动] [爱你]
0,估计她一辈子都会后悔参加了这次比赛啊 //@大连国企混: [衰]
0,踩高跟鞋终于到家门口了，却没带钥匙。。。[泪]
0,[泪]//@Sue深白色:我不知道这些志愿者出钱出力，自家园建立就一直努力，奔走呼唤，国内外媒体也大力报道过，太原爱心家园在@平安太原 的管理下，实际已是狗狗的地狱，但@平安太原 就他妈牛逼，依然再搜缴老百姓的扔进来自生自灭，她们这些可爱的女孩一直在呼吁，一直在冒着被报复的可能呼吁社会的关注
1,每当有人问我，你看到最辉煌的雪景是哪儿，我就义不容词的#莫干山#//@俞大果过着后坞生活:新年快乐哦！一路顺风！我们这里又下了超大的雪~[哈哈]
1,回复@歌手皓天:这么多年的执着！坚持！都在歌声里！ //@歌手皓天:兄弟不能这么称呼[汗]、离家还很远努力中[偷笑]谢谢鼓励 //@物业人徐迎军:歌唱家！山东艺术家杰出代表！ //@歌手皓天: 强烈建议[赞][赞][赞][偷笑] //@小航-正合世纪:图片比较小，建议下次上大图[哈哈]
0,三个小时了，会还木有开完的征兆，下班还要写ppt[泪]
1,渔老板、张校长正在准备年夜饭。现在都改男人下厨了[哈哈]
0,在自己的住所当沙发客兼厅长，我的命运比你还惨@懒人地盘 [泪][泪][泪]
1,这个应该大力推广啊~[哈哈]
0,这就埋了？//@郑长宁：[泪] //@张磊天津:// @鲁兆明 :快看~快看~处事动车被掩埋现场视频！！！(马上就要被和谐了)
0,回复 @Angry辉:最难受的是有人还被误当作环卫工人。[嘻嘻] //@Angry辉:早起是最难以忍受的。[泪]
0,你们知道这分别是几号吗？这次台北的比赛用这款球～我今天已经弄错号码很多次了，尽快让自己习惯吧[晕]
1,回复@味觉传达:[嘻嘻]80％适用 继续缅怀逝去的海鲜面[馋嘴] //@味觉传达:好吃的通常长得很一般[偷笑]
1,啊~这个得去~顺便逛下世贸天阶吧~[可爱]@樊小胖胖 @乐之sugar @碧波糖 @安婷Tanz //@王芸tinna: 上海快有了吧[嘻嘻][嘻嘻][哈哈]
1,省委书记推销＂河南好看＂，河南旅游部门和企业可以跟进大力营销，向大家亮出＂哪些好看的＂，并推出措施＂吸引大家去看看＂。@河南旅游官网  @河南云台山风景名胜区 //@中频炉周代:[哈哈][赞] //@杨建国: “东北太冷，广东太热，北京太干，河南正好！” 哈哈
0,哈哈哈@01李进荣 千年轮回啊[哈哈] 哼！想那华歆，上辈子只能跟在曹操身边远远的瞄咱一眼，这辈子居然被他甩了[愤怒]@李槐龙 [哈哈][抓狂]//@玟瑾Joy:甄宓VS映雪;曹操VS嘉?
0,这次做不成火车了 [抓狂]
1,吉子哟，给@guolilong 穿内内了吗 ？[哈哈] //@荡漾唔嗦:@胡建龙 ，@宋宪龙 @郭立龙  猜猜这是谁捏？
1,很大气的一款外套~搭配酒红色的围巾很适合寒冷的冬天呢~[爱你]
1,欧啦啦[爱你]感谢 @COMO酒店集团 //@COMO酒店集团:答案揭晓→今年年底即将开业的三家酒店分别是位于马尔代夫的 Maalifushi by COMO，泰国普吉的 Point Yamu by COMO和美国迈阿密的 Metropolitan by COMO。感谢大家对COMO酒店及本次活动的支持，获奖名单见本条评论。
0,我只想知道我通知栏的广告是谁给我推送的[怒]
0,[心][心][心] //@大连兜兜:活动结束???晒糊了！[泪][泪][泪][泪]辛苦大家了[给力][给力][给力]高清合影及花絮明天见[爱你][爱你][爱你]
0,克罗地亚球迷很爱放烟火！球又没进，就硝烟四起。[晕]
0,你好好活泼哟[酷]  弄得大青枣就一堆人问我是不是喝多了[抓狂]
0,我看到减肥的希望了！ //@NormalShawn32:腰也不疼了，腿也不酸了，肚子也下去了[偷笑]//@V爷_GuoAn:嚷嚷要减肥瘦腿的看过来[衰]
0,回复@哩哩_daisy:我不为吃饭发愁，我是担心办公室已经无法满足我做饭的欲望了 //@哩哩_daisy:天天中午为吃饭发愁的人表示没有羡慕，只有嫉妒[泪]
1,@向尚看齐畅哥  这个到底是神马组合呀…脖子也扭了咩[偷笑]又在装可爱了！[哈哈]
1,日月同辉！[鼓掌]
0,#小戴子#现场直播...我的好妹妹槿汐姑姑@孙茜 ……终于走进幸福的婚姻殿堂了...好感动啊！[泪]@李艾 @朱丹 @黄小蕾 ...还有我的各位好妹妹们！麻溜的、加油啦！一定要幸福啊！[鲜花]
1,[鼓掌] 最佳微博！ http://t.cn/zRJRpaj
1,[鼓掌][good][good]欢迎入住兴文巷店[爱你][爱你][爱你]旅途愉快哦[太开心][心][心]
0,//@刘博非BIGNOT：//@马潇潇潇：帮一把[泪] //@BigShaw: //@djwengweng:见到就去买吧～
0,[泪]明天不要笑我 //@lnluk:亏你还挑了那么久！还说他们口碑不错！@大众点评网-北京生活 你们那的口碑全是刷出来的吧？
1,"卓?特?, 快?咯.[嘻嘻]"
1,交接班[嘻嘻]
0,#北京突发求证#【昨晚23点14分，东直门一声巨响！！！[衰] [吃惊] 】两年前东直门报亭也是这个时候，惊人的巧合啊。。有图有真相，大家点击看图，上图是昨晚亲历过事儿的微博；下图是两年前的微博，居然只差一天[吃惊] [吃惊]
0,[衰]我家猫猫不会。。。//@侯宁: 调教有方[偷笑] //@肖静:[哈哈][哈哈]肚子笑疼了[哈哈][哈哈][哈哈][哈哈][哈哈]这姿势[哈哈][哈哈][哈哈][哈哈][哈哈]
0,我占五条 //@老礼:[泪]
1,要怎样完美的脖颈才震得住这条项链阿？[爱你][爱你][爱你]
0,下次请写中国旅游报[晕][晕][晕][晕][晕][晕] //@茉莉芬芳99: @达西猫 美吧@菊子-广西南宁 @小新他姐-小纯洁 给力吧@默沫De行走 托爷的字很方块
0,怎一个次字了得[怒]吃过性价比最低的自助?感叹真是不能去酒店吃自助[抓狂]
1,回复@独立设计师汉泉:@默默_?古大香菇 [哈哈] //@独立设计师汉泉:嘿嘿嘿什么时候生一个 //@Nikki南芳: @only唯一哥   //@Cici-种种:[亲亲][亲亲]
0,不健康晚餐[泪]
1,《牛闪闪》２终于出了？等久了啊[鼓掌]//@牛闪闪成长记: 桃花坞里桃花庵，桃花庵下桃花仙；桃花仙人种桃树，又摘桃花换酒钱。酒醒只在花前坐，酒醉还来花下眠；半醒半醉日复日，花落花开年复年。但愿老死花酒间，不愿鞠躬车马前；车尘马足富者趣，酒盏花枝隐者缘。别人笑我太疯癫，我笑他人看不穿
0,[泪][泪]//@飞行员牛牛: 居然看哭了//@cp本是身外物: 半夜终于被雷得手抖.....这篇文po到weibo真是抹不掉的黑历史.....作为原作者，请删文，谢谢。
0,//@崔小平律师: //@中国刘杰:山东平度是王书记的独立王国吗？想干嘛就干嘛！/@大鹏看天下: 多谢二位央媒大号关注、发布。农民是新中国的立国之本，保护农民，不能只停留在网络上！问责平度地方官员！[怒] //@网络新闻联播: 【山东农民抗征地住帐篷被烧死 遗体被抢走】
0,@鱼想余翔 ！我们去感受一下！[哈哈][哈哈][哈哈] //@小霞君ForeverYoung:呀，楼主学贯古今，节操碎得脆响～//@和菜头:[泪][泪][泪] //@变态辣椒:2013年年度最佳自黑帖，没有之一！
0,毛毛跟爸爸妈妈处的比跟我好[晕]我不高兴！吃醋呢[哼]
0,胳膊疼了好几天，宝贝太沉了（8个月30斤）#青岛往事#剧情：革命者的宝宝寄养在我家，需要宝宝对我笑[嘻嘻]可拍了N多条，宝宝就是不笑，我分析是脸蛋肉肉多，笑不动[泪]幸亏有贴心奶爸@黄渤 每拍完一镜都帮我抱着胖宝…突然想妈妈了，当妈真不容易！[亲亲]
1,在@心灵彼岸私聚会-印象丝路餐饮 吃泡菜上瘾，于是前几天在家积了一小坛，今天能吃啦。是不是挺讨厌我们这种回家能做的吃客呀[哈哈]
1,[哈哈]从投资角度来看，很贴切的类比。从感情角度，还是建议女孩们做VC，共同成长才有深厚感情，经历风雨才能同甘共苦，感情不是资本，退出成本太高，对于女孩们输不起，所以最好别把感情婚姻等同投资！
0,微博最有趣的，也就你们了。我这样说会被喷嘛！[嘻嘻]我一去不复返的刷屏时光。//@一毛不拔大师: 右边两位不许借着商量捐款用途勾搭[怒]//@陈坤:我只能含恨笑纳了！[哈哈][哈哈][哈哈]捐给老兵好吗？@孙冕 //@孔二狗:[爱你][爱你]二狗哥好贵，请把赔款捐给一直为作家维权联盟出资出力的贝志诚先生，或
1,自信的男人伤不起啊！[吃惊][哈哈][爱你]
0,举头望明月，低头湿内裤。内裤内裤我爱你，就像老鼠爱大米。只是因为在人群中多看了你一眼，再也没法忘掉你内裤。穿过你的黑发的我的手，穿不过你的内裤的我的眼。。。 //@全球热门:问南方晴为何物，再下雨就木有内裤！ [泪]
0,//@pipi喜: 有孩子的警惕起来吧！[怒][怒][怒][怒][怒]
0,TMD[怒]//@藤纹水族Paul_Sun:一群傻逼。//@张小蜂-Encyrtid:只能说，没文化，真可怕~！ //@不务正业去种花的眼镜猴儿:曾经有人一个劲的问我，锹甲不动怎么办？非常无语，你丫睡觉也动？不知道是什么奇怪的思维！
1,给我的植物也晒晒2013的太阳[嘻嘻]
1,早上爬起来，如梦初醒，今天是情人劫！！[哈哈]
0,反正就是累[泪]
1,早班来振奋一下~！[熊猫] [抱抱]
0,@满座高晓思 我觉得手机要坏了。。各种自动关机[泪][泪][泪]伤心！！
0,这筷子要是祖传的建议消毒后再使用，这盘子目测???????????明明是丝网印的[汗] //@孤独的batman:再交作业，求卤鲍老师收了它吧@卤煮鲍鱼 [泪][泪]
0,[晕]//@HEBTV魏晓妍:悲催 //@杨子:知道了！ //@SJ翔宇:神奇的土地
1,投诉315[嘻嘻][嘻嘻] //@铜陵人自己的淘宝店:世界花园那的嘉禾还是嘉和 反正地点没错 他家买单要注意 不点的可能也会出现在小票单上 买单请仔细点 无良商家啊！/@不要困的妞: 我和我的小伙伴曾经去过一次，还没坐稳就走了。食物太差。反正我们再没去过 长江路上格调餐厅楼上这家希望会所茶楼！让每个去
0,[怒]最近至少三个地方塌陷了 //@vrsonic:我去，大家要注意了//@望京网:我滴个去[可怜]
0,今年第二次皮肤严重过敏了[可怜] 红肿、痒、脱皮[泪] 小时候春天只是脱皮而已，长大了反倒严重了。我的DNA到底有多差呢，天生的硬伤[抓狂]
1,再次感谢您的肯定与认可，期待您的再次光临！[可爱][可爱]
1,那些年，总有那么一个人毁掉了一个明星哈哈哈哈哈[哈哈]
0,今天要放弃拉，雨越下越大[晕] 我在:http://t.cn/zW04AxZ
0,[衰]不敢抓
0,他们说：你看看阿姨的字都比你的好！。。。我不对，我有罪[泪]
0,我也在立水桥附近，谁来救我，呜呜[泪][泪] //@包芮莹OK: 这姑娘车算废了[泪] //@蔡鸿岩:好人好事  //@公大黎津平: //@记者钱宇阳:  //@杜楠爆料:  //@怎么验2012:  //@杜子建: 今夜，北京，会有很多人需要救助！
0,回复@杨珍囡囡:嘿嘿……[嘻嘻] //@杨珍囡囡:真的没有吃过，也没有见过[衰][衰][衰] //@俺叫老鬼:味道好极了……[馋嘴] //@浪子世斌: [xkl转圈]好几年没有吃过了……
1,high后畅聊，顺风回家[爱你][爱你] //@巨匠娱乐:#人生就是一场运动会#12.24来工体看@羽泉 演唱会的童鞋们看过来~[围观][心]
1,好奇多少人啊？不用太省着吃[哈哈]
0,又被恶梦惊醒……演出中，伴奏出问题，无法播放，突然失声，说不出话来，台下喧哗生四起，被升降台举到十多层楼那么高的空中，吓得我拼命喊，可没人听得见……彻底砸台上了[泪][泪]
0,人称手机三贱客。你最受不了哪个？[抓狂]
1,[哈哈]//@章琳--: 哈哈，欢乐啊
1,貌似我们海边的KISS照都没有自己专门拍过照片[害羞]有没有人帮偷拍过我们啊？[嘻嘻] 不过有别的地方的KISS照，先发上来[偷笑] @携程旅游 @携程旅行网
